ID Cuenta de mayor;Nombre Cuenta de mayor;ID de cliente/proveedor de contrapartida;Nombre de cliente/proveedor de contrapartida;Asiento contable;Asiento contable de anulación;ID centro de costos;Nombre centro de costos;Fecha de contabilización;ID documento original;Periodo contable;Id socio comercial;Nombre socio comercial;Texto cabecera asiento contable;Texto posición asiento contable;Saldo inicial moneda empresa;Importe debe moneda empresa;Importe haber moneda empresa;Saldo moneda empresa
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000002715;#;#;Sin asignar;7/2/2018;6833;2;#;Sin asignar;#;Lavado Chasis;0;4232671;;-6693897713,89
7410300003;FOAMMAKER;P000872;ECOLOGY COLOMBIA SAS;300000002715;#;#;Sin asignar;7/2/2018;6833;2;#;Sin asignar;#;Lavado Fogmaker;0;500000;;-4545200151,66
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000002716;#;#;Sin asignar;7/2/2018;6833;2;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;5996474,88;;-1196818229,61
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000002717;#;#;Sin asignar;9/2/2018;6834;2;#;Sin asignar;#;Servicio de Cubrimiento;0;1729999,44;;-8170379208,53
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000002717;#;#;Sin asignar;9/2/2018;6834;2;#;Sin asignar;#;Lavado General;0;26321000;;-7559037725,02
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000002717;#;#;Sin asignar;9/2/2018;6834;2;#;Sin asignar;#;Desmanche;0;4512162;;-6897873804,11
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000002717;#;#;Sin asignar;9/2/2018;6834;2;#;Sin asignar;#;Lavado Chasis;0;954356;;-6692943357,89
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000002718;#;#;Sin asignar;9/2/2018;6834;2;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;6368327,55;;-1190449902,06
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000001989;#;#;Sin asignar;28/2/2018;FP-28315;2;P000872;ECOLOGY COLOMBIA SAS;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;0;;37556872,88;7161130035,38
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000001990;#;#;Sin asignar;28/2/2018;FP-28316;2;P000872;ECOLOGY COLOMBIA SAS;SM31ECOLOGY/LAVADOS 16 AL31 ENERO;SM31ECOLOGY/LAVADOS 16 AL31 ENERO;0;;39885844,99;7121244190,39
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001989;#;#;Sin asignar;28/2/2018;FP-28315;2;P000872;ECOLOGY COLOMBIA SAS;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;Desmanche;0;7760000;;22314830280,55
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001989;#;#;Sin asignar;28/2/2018;FP-28315;2;P000872;ECOLOGY COLOMBIA SAS;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;IVA DESCONTABLE CONTRATOS DE SER;0;5996474,88;;22320826755,43
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001989;#;#;Sin asignar;28/2/2018;FP-28315;2;P000872;ECOLOGY COLOMBIA SAS;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;Lavado Chasis;0;4232671;;22325059426,43
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001989;#;#;Sin asignar;28/2/2018;FP-28315;2;P000872;ECOLOGY COLOMBIA SAS;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;Lavado Fogmaker;0;500000;;22325559426,43
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001989;#;#;Sin asignar;28/2/2018;FP-28315;2;P000872;ECOLOGY COLOMBIA SAS;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;Lavado General;0;18018000;;22343577426,43
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001989;#;#;Sin asignar;28/2/2018;FP-28315;2;P000872;ECOLOGY COLOMBIA SAS;SM33ECOLOGY/LAVADO 16 AL 31 ENERO 2018;Servicio de Cubrimiento;0;1049727;;22344627153,43
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001990;#;#;Sin asignar;28/2/2018;FP-28316;2;P000872;ECOLOGY COLOMBIA SAS;SM31ECOLOGY/LAVADOS 16 AL31 ENERO;Desmanche;0;4512162;;22349139315,43
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001990;#;#;Sin asignar;28/2/2018;FP-28316;2;P000872;ECOLOGY COLOMBIA SAS;SM31ECOLOGY/LAVADOS 16 AL31 ENERO;IVA DESCONTABLE CONTRATOS DE SER;0;6368327,55;;22355507642,98
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001990;#;#;Sin asignar;28/2/2018;FP-28316;2;P000872;ECOLOGY COLOMBIA SAS;SM31ECOLOGY/LAVADOS 16 AL31 ENERO;Lavado Chasis;0;954356;;22356461998,98
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001990;#;#;Sin asignar;28/2/2018;FP-28316;2;P000872;ECOLOGY COLOMBIA SAS;SM31ECOLOGY/LAVADOS 16 AL31 ENERO;Lavado General;0;26321000;;22382782998,98
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000001990;#;#;Sin asignar;28/2/2018;FP-28316;2;P000872;ECOLOGY COLOMBIA SAS;SM31ECOLOGY/LAVADOS 16 AL31 ENERO;Servicio de Cubrimiento;0;1729999,44;;22384512998,42
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000000465;#;#;Sin asignar;28/2/2018;ND-4763;2;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1340700,37;-58457821596,55
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000000466;#;#;Sin asignar;28/2/2018;ND-4762;2;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1262415,92;-58459084012,47
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000000465;#;#;Sin asignar;28/2/2018;ND-4763;2;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;268139,86;-59981207364,76
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000000466;#;#;Sin asignar;28/2/2018;ND-4762;2;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;252482,98;-59981459847,74
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000003834;#;#;Sin asignar;3/3/2018;7160;3;#;Sin asignar;#;Lavado Techo General;0;85000;;-8270043181,97
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000003834;#;#;Sin asignar;3/3/2018;7160;3;#;Sin asignar;#;Polichado General;0;368808;;-8269674373,97
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000003798;300000004841;#;Sin asignar;3/3/2018;7129;3;#;Sin asignar;#;Servicio De Lavado Interno;0;22629000;;-8147750208,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000003798;300000004841;#;Sin asignar;3/3/2018;7129;3;#;Sin asignar;#;Servicio de Cubrimiento;0;1730064;;-8146020144,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000003834;#;#;Sin asignar;3/3/2018;7160;3;#;Sin asignar;#;Servicio De Lavado Interno;0;17123500;;-8128896644,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000004841;#;#;Sin asignar;3/3/2018;7402;3;#;Sin asignar;#;Servicio De Lavado Interno;0;-22629000;;-8134088956,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000004841;#;#;Sin asignar;3/3/2018;7402;3;#;Sin asignar;#;Servicio de Cubrimiento;0;-1730064;;-8135819020,53
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000003834;#;#;Sin asignar;3/3/2018;7160;3;#;Sin asignar;#;Lavado General;0;15060000;;-7543977725,02
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000003798;300000004841;#;Sin asignar;3/3/2018;7129;3;#;Sin asignar;#;Desmanche;0;3981419;;-6893892385,11
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000003834;#;#;Sin asignar;3/3/2018;7160;3;#;Sin asignar;#;Desmanche;0;4866565;;-6889025820,11
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000004841;#;#;Sin asignar;3/3/2018;7402;3;#;Sin asignar;#;Desmanche;0;-3981419;;-6885801607,11
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000003798;300000004841;#;Sin asignar;3/3/2018;7129;3;#;Sin asignar;#;Lavado Chasis;0;625599;;-6692317758,89
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000003834;#;#;Sin asignar;3/3/2018;7160;3;#;Sin asignar;#;Lavado Chasis;0;685694;;-6691632064,89
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000004841;#;#;Sin asignar;3/3/2018;7402;3;#;Sin asignar;#;Lavado Chasis;0;-625599;;-6692116287,89
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000003799;300000004842;#;Sin asignar;3/3/2018;7129;3;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;5503542,24;;-1184946359,82
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000003835;#;#;Sin asignar;3/3/2018;7160;3;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;7256019;;-1177690340,82
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000004842;#;#;Sin asignar;3/3/2018;7402;3;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;-5503542,24;;-1175602501,06
1245050017;ALIANZAFID 10040000910 TRANSFERENCIAS SALIENTES;P000872;ECOLOGY COLOMBIA SAS;250000001812;#;#;Sin asignar;12/3/2018;2537;3;#;Sin asignar;#;#;0;;30642508,21;39612920491,92
1245050017;ALIANZAFID 10040000910 TRANSFERENCIAS SALIENTES;P000872;ECOLOGY COLOMBIA SAS;250000001864;#;#;Sin asignar;26/3/2018;2647;3;#;Sin asignar;#;#;0;;38277004,76;39574643487,16
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado General;0;;45445586;7075798604,39
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Desmanche;0;4866565;;22389379563,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;IVA DESCONTABLE CONTRATOS DE SER;0;7256019;;22396635582,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado Chasis;0;685694;;22397321276,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado General;0;15060000;;22412381276,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado Techo General;0;85000;;22412466276,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Polichado General;0;368808;;22412835084,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003025;#;#;Sin asignar;31/3/2018;FP-30066;3;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Servicio De Lavado Interno;0;17123500;;22429958584,42
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000000716;#;#;Sin asignar;31/3/2018;ND-5014;3;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1527582,68;-58460611595,15
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000000952;#;#;Sin asignar;31/3/2018;ND-5251;3;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1158640,72;-58461770235,87
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000000716;#;#;Sin asignar;31/3/2018;ND-5014;3;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;305516,38;-59981765364,12
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000000952;#;#;Sin asignar;31/3/2018;ND-5251;3;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;231728,14;-59981997092,26
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;200000003315;#;TAMA02;Ejecución;31/3/2018;FP-30362;3;P000872;ECOLOGY COLOMBIA SAS;Serv de lavado buses;Servicio De Lavado Interno;0;12262500;;-8205404934,97
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;200000003315;#;TAMA02;Ejecución;31/3/2018;FP-30362;3;P000872;ECOLOGY COLOMBIA SAS;Serv de lavado buses;Servicio de Cubrimiento;0;1730000;;-8203674934,97
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000003315;#;TAMA02;Ejecución;31/3/2018;FP-30362;3;P000872;ECOLOGY COLOMBIA SAS;Serv de lavado buses;Lavado General;0;10366500;;-7693400725,02
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;200000003315;#;TAMA02;Ejecución;31/3/2018;FP-30362;3;P000872;ECOLOGY COLOMBIA SAS;Serv de lavado buses;Desmanche;0;3981419;;-6936933689,11
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;200000003315;#;TAMA02;Ejecución;31/3/2018;FP-30362;3;P000872;ECOLOGY COLOMBIA SAS;Serv de lavado buses;Lavado Chasis;0;625599;;-6701852199,89
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000003315;#;TAMA02;Ejecución;31/3/2018;FP-30362;3;P000872;ECOLOGY COLOMBIA SAS;Serv de lavado buses;IVA DESCONTABLE CONTRATOS DE SER;0;5503543;;-1237616754,81
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000005455;300000006333;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;Lavado Techo General;0;47500;;-8268995428,97
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000005455;300000006333;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;Polichado General;0;230505;;-8268764923,97
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000006333;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;Lavado Techo General;0;-47500;;-8268812423,97
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000006333;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;Polichado General;0;-230505;;-8269042928,97
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000005455;300000006333;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;Servicio De Lavado Interno;0;16439500;;-8119379520,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000005455;300000006333;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;Servicio de Cubrimiento;0;1730080;;-8117649440,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000006333;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;Servicio De Lavado Interno;0;-16439500;;-8134088940,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000006333;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;Servicio de Cubrimiento;0;-1730080;;-8135819020,53
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000005455;300000006333;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;Lavado General;0;10066384;;-7519371841,02
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000006333;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;Lavado General;0;-10066384;;-7529438225,02
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000005455;300000006333;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;Desmanche;0;5383476;;-6880418131,11
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000006333;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;Desmanche;0;-5383476;;-6885801607,11
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000005455;300000006333;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;Lavado Chasis;0;904854;;-6691211433,89
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000006333;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;Lavado Chasis;0;-904854;;-6692116287,89
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000005456;300000006334;#;Sin asignar;3/4/2018;7548;4;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;6612480;;-1168990021,06
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000006334;#;#;Sin asignar;3/4/2018;7772;4;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;-6612480;;-1175602501,06
1245050017;ALIANZAFID 10040000910 TRANSFERENCIAS SALIENTES;P000872;ECOLOGY COLOMBIA SAS;250000002686;#;#;Sin asignar;10/4/2018;3501;4;#;Sin asignar;#;#;0;;36041973,98;39538601513,18
1245050017;ALIANZAFID 10040000910 TRANSFERENCIAS SALIENTES;P000872;ECOLOGY COLOMBIA SAS;250000003212;#;#;Sin asignar;23/4/2018;3636;4;#;Sin asignar;#;#;0;;33079192,14;39505522321,04
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000004813;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;Lavado Techo General;0;224220;;-8269450153,97
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000004813;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;Polichado General;0;407225;;-8269042928,97
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000004813;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;Servicio De Lavado Interno;0;17366000;;-8111530644,53
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000004813;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;Servicio de Cubrimiento;0;70688;;-8111459956,53
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000004813;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;Lavado General;0;14539500;;-7529438225,02
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000004813;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;Desmanche;0;7205632;;-6881820188,11
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000004813;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;Lavado Chasis;0;141376;;-6691490688,89
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000004814;#;#;Sin asignar;23/4/2018;7400;4;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;7591382;;-1170098958,82
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado General;0;;47546023;7028252581,39
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Desmanche;0;7205632;;22437164216,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;IVA DESCONTABLE CONTRATOS DE SER;0;7591382;;22444755598,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado Chasis;0;141376;;22444896974,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado General;0;14539500;;22459436474,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado Techo General;0;224220;;22459660694,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Polichado General;0;407225;;22460067919,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Servicio De Lavado Interno;0;17366000;;22477433919,42
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000003739;#;#;Sin asignar;30/4/2018;FP-31144;4;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Servicio de Cubrimiento;0;70688;;22477504607,42
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000000993;#;#;Sin asignar;30/4/2018;ND-5292;4;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1598185,64;-58463368421,51
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000001197;#;#;Sin asignar;30/4/2018;ND-5498;4;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1392093,4;-58464760514,91
