ID Cuenta de mayor;Nombre Cuenta de mayor;ID de cliente/proveedor de contrapartida;Nombre de cliente/proveedor de contrapartida;Asiento contable;Asiento contable de anulación;ID centro de costos;Nombre centro de costos;Fecha de contabilización;ID documento original;Periodo contable;Id socio comercial;Nombre socio comercial;Texto cabecera asiento contable;Texto posición asiento contable;Saldo inicial moneda empresa;Importe debe moneda empresa;Importe haber moneda empresa;Saldo moneda empresa
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000015775;#;#;Sin asignar;31/8/2019;16286;8;#;Sin asignar;#;Lavado Techo General;0;86999;;-23293242180,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000015779;#;#;Sin asignar;31/8/2019;16288;8;#;Sin asignar;#;Polichado General;0;366805;;-23292875375,87
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;300000015781;#;#;Sin asignar;31/8/2019;16289;8;#;Sin asignar;#;Servicio de Cubrimiento;0;1411795;;-22344416811,52
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000015775;#;#;Sin asignar;31/8/2019;16286;8;#;Sin asignar;#;AIU Lavados;0;8699,9;;-21243447715,25
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000015777;#;#;Sin asignar;31/8/2019;16287;8;#;Sin asignar;#;AIU Lavados;0;70388,94;;-21243377326,31
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000015779;#;#;Sin asignar;31/8/2019;16288;8;#;Sin asignar;#;AIU Lavados;0;36681;;-21243340645,31
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000015781;#;#;Sin asignar;31/8/2019;16289;8;#;Sin asignar;#;AIU Lavados;0;141167;;-21243199478,31
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000015783;#;#;Sin asignar;31/8/2019;16290;8;#;Sin asignar;#;AIU Lavados;0;151421,96;;-21243048056,35
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000015785;#;#;Sin asignar;31/8/2019;16291;8;#;Sin asignar;#;AIU Lavados;0;2579662,03;;-21240468394,32
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000015785;#;#;Sin asignar;31/8/2019;16291;8;#;Sin asignar;#;Lavado General;0;25797040;;-21214671354,32
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000015783;#;#;Sin asignar;31/8/2019;16290;8;#;Sin asignar;#;Desmanche;0;1514254;;-19395979746,94
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000015777;#;#;Sin asignar;31/8/2019;16287;8;#;Sin asignar;#;Lavado Chasis;0;703888;;-19121248913,12
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000015776;#;#;Sin asignar;31/8/2019;16286;8;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;1653;;-3764539756,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000015778;#;#;Sin asignar;31/8/2019;16287;8;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;13374;;-3764526382,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000015780;#;#;Sin asignar;31/8/2019;16288;8;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;6969;;-3764519413,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000015782;#;#;Sin asignar;31/8/2019;16289;8;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;26824;;-3764492589,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000015784;#;#;Sin asignar;31/8/2019;16290;8;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;28771;;-3764463818,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000015786;#;TAMA02;Ejecución;31/8/2019;16291;8;P000872;ECOLOGY COLOMBIA SAS;#;IVA DESCONTABLE CONTRATOS DE SER;0;490143;;-3763973675,81
1245050017;ALIANZAFID 10040000910 TRANSFERENCIAS SALIENTES;P000872;ECOLOGY COLOMBIA SAS;250000008659;#;#;Sin asignar;27/9/2019;10144;9;#;Sin asignar;#;#;0;;40145524,63;23847810792,85
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004053;#;#;Sin asignar;30/9/2019;ND-13375;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;107659,88;-69209179428,85
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004054;#;#;Sin asignar;30/9/2019;ND-13376;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;5823,76;-69209185252,61
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004055;#;#;Sin asignar;30/9/2019;ND-13377;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1442,56;-69209186695,17
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004056;#;#;Sin asignar;30/9/2019;ND-13378;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1655,32;-69209188350,49
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004057;#;#;Sin asignar;30/9/2019;ND-13379;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;316,36;-69209188666,85
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004058;#;#;Sin asignar;30/9/2019;ND-13380;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;107951,96;-69209296618,81
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004059;#;#;Sin asignar;30/9/2019;ND-13381;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;6756,76;-69209303375,57
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004060;#;#;Sin asignar;30/9/2019;ND-13382;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;2145,92;-69209305521,49
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004061;#;#;Sin asignar;30/9/2019;ND-13383;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1158,72;-69209306680,21
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004062;#;#;Sin asignar;30/9/2019;ND-13384;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;284,72;-69209306964,93
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004063;#;#;Sin asignar;30/9/2019;ND-13385;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;5647,12;-69209312612,05
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004053;#;#;Sin asignar;30/9/2019;ND-13375;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;21531,98;-69840959784,89
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004054;#;#;Sin asignar;30/9/2019;ND-13376;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1164,75;-69840960949,64
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004055;#;#;Sin asignar;30/9/2019;ND-13377;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;288,51;-69840961238,15
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004056;#;#;Sin asignar;30/9/2019;ND-13378;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;331,06;-69840961569,21
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004057;#;#;Sin asignar;30/9/2019;ND-13379;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;63,27;-69840961632,48
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004058;#;#;Sin asignar;30/9/2019;ND-13380;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;21590,39;-69840983222,87
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004059;#;#;Sin asignar;30/9/2019;ND-13381;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1351,35;-69840984574,22
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004060;#;#;Sin asignar;30/9/2019;ND-13382;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;429,18;-69840985003,4
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004061;#;#;Sin asignar;30/9/2019;ND-13383;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;231,74;-69840985235,14
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004062;#;#;Sin asignar;30/9/2019;ND-13384;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;56,94;-69840985292,08
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004063;#;#;Sin asignar;30/9/2019;ND-13385;9;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;1129,42;-69840986421,5
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013269;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70192;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 1/09/2019-15/09/2019;Servicio De Lavado Externo;0;12568203;;-23307812689,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013272;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70195;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;Polichado General;0;413830;;-23307398859,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013273;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70196;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;Lavado Techo General;0;79091;;-23307319768,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013274;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70197;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 16/09/2019-30/09/2019;Servicio De Lavado Externo;0;12499657;;-23294820111,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013277;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70200;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;Polichado General;0;289682;;-23294530429,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013278;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70201;9;P000872;ECOLOGY COLOMBIA SAS;Lavado16/09/2019-30/09/2019;Lavado Techo General;0;71182;;-23294459247,87
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013269;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70192;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 1/09/2019-15/09/2019;Servicio De Lavado Interno;0;14346765;;-22363351466,89
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013274;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70197;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 16/09/2019-30/09/2019;Servicio De Lavado Interno;0;14488336;;-22348863130,89
7410200002;LAVADO INTERNO;P000872;ECOLOGY COLOMBIA SAS;200000013279;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70202;9;P000872;ECOLOGY COLOMBIA SAS;Lavado16/09/2019-30/09/2019;Servicio de Cubrimiento;0;1411784;;-22347451346,89
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013269;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70192;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 1/09/2019-15/09/2019;AIU Lavados;0;2691497;;-21318897871,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013270;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70193;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019-;AIU Lavados;0;145594;;-21318752277,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013271;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70194;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;AIU Lavados;0;36064;;-21318716213,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013272;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70195;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;AIU Lavados;0;41383;;-21318674830,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013273;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70196;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;AIU Lavados;0;7909;;-21318666921,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013274;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70197;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 16/09/2019-30/09/2019;AIU Lavados;0;2698799;;-21315968122,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013275;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70198;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;AIU Lavados;0;168919;;-21315799203,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013276;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70199;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;AIU Lavados;0;53648;;-21315745555,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013277;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70200;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;AIU Lavados;0;28968;;-21315716587,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013278;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70201;9;P000872;ECOLOGY COLOMBIA SAS;Lavado16/09/2019-30/09/2019;AIU Lavados;0;7118;;-21315709469,47
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;200000013279;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70202;9;P000872;ECOLOGY COLOMBIA SAS;Lavado16/09/2019-30/09/2019;AIU Lavados;0;141178;;-21315568291,47
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;200000013270;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70193;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019-;Desmanche;0;1455936;;-19405174419,94
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;200000013275;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70198;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;Desmanche;0;1689191;;-19403485228,94
7410350005;CHASIS;P000872;ECOLOGY COLOMBIA SAS;200000013271;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70194;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;Lavado de Chasis;0;360637;;-9691554925,14
7410350005;CHASIS;P000872;ECOLOGY COLOMBIA SAS;200000013276;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70199;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;Lavado de Chasis;0;536485;;-9691018440,14
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013269;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70192;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 1/09/2019-15/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;511384;;-3766618392,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013270;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70193;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019-;IVA DESCONTABLE CONTRATOS DE SER;0;27663;;-3766590729,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013271;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70194;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;6852;;-3766583877,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013272;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70195;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;7863;;-3766576014,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013273;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70196;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 1/09/2019-15/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;1503;;-3766574511,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013274;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70197;9;P000872;ECOLOGY COLOMBIA SAS;Lavado buses 16/09/2019-30/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;512772;;-3766061739,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013275;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70198;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;32095;;-3766029644,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013276;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70199;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;10193;;-3766019451,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013277;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70200;9;P000872;ECOLOGY COLOMBIA SAS;Lavado 16/09/2019-30/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;5504;;-3766013947,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013278;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70201;9;P000872;ECOLOGY COLOMBIA SAS;Lavado16/09/2019-30/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;1352;;-3766012595,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;200000013279;#;TAMA00;Gerencia de Mantenimiento;30/9/2019;FP-70202;9;P000872;ECOLOGY COLOMBIA SAS;Lavado16/09/2019-30/09/2019;IVA DESCONTABLE CONTRATOS DE SER;0;26824;;-3765985771,81
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014473;#;#;Sin asignar;16/10/2019;FP-72146;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Lavado General 01/10/19-15/10/19;0;;858525,09;-2807744722,35
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014473;#;#;Sin asignar;16/10/2019;FP-72146;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;AIU Lavados;0;76721,98;;-2935377025,02
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014473;#;#;Sin asignar;16/10/2019;FP-72146;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;IVA DESCONTABLE CONTRATOS DE SER;0;14577;;-2935362448,02
2205010002;CXP NO FACTURADAS;P000872;ECOLOGY COLOMBIA SAS;200000014473;#;#;Sin asignar;16/10/2019;FP-72146;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Lavado Chasis;0;767226,11;;-2934595221,91
2465250007;RTFTE SERVICIOS 4%;P000872;ECOLOGY COLOMBIA SAS;220000004345;#;#;Sin asignar;16/10/2019;ND-13650;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;3068,87;-69209450268,09
2468080001;TARIFA 8/1000 OTROS SERVICIOS;P000872;ECOLOGY COLOMBIA SAS;220000004345;#;#;Sin asignar;16/10/2019;ND-13650;10;#;Sin asignar;#;RETENCION EN LA FUENTE;0;;613,69;-69841013952,34
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000019814;#;#;Sin asignar;16/10/2019;17581;10;#;Sin asignar;#;Lavado Techo General;0;71181;;-23292243667,87
7410200001;LAVADO EXTERNO;P000872;ECOLOGY COLOMBIA SAS;300000019816;#;#;Sin asignar;16/10/2019;17582;10;#;Sin asignar;#;Polichado General;0;438285;;-23291805382,87
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019814;#;#;Sin asignar;16/10/2019;17581;10;#;Sin asignar;#;AIU Lavados;0;7117,92;;-21180655410,43
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019816;#;#;Sin asignar;16/10/2019;17582;10;#;Sin asignar;#;AIU Lavados;0;43829;;-21180611581,43
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019818;#;#;Sin asignar;16/10/2019;17583;10;#;Sin asignar;#;AIU Lavados;0;76721,98;;-21180534859,45
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019820;#;#;Sin asignar;16/10/2019;17584;10;#;Sin asignar;#;AIU Lavados;0;2638700;;-21177896159,45
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019820;#;#;Sin asignar;16/10/2019;17584;10;#;Sin asignar;#;Lavado General;0;26386982;;-21151509177,45
7410200003;LAVADO GENERAL;P000872;ECOLOGY COLOMBIA SAS;300000019822;#;#;Sin asignar;16/10/2019;17585;10;#;Sin asignar;#;AIU Lavados;0;133930,88;;-21151375246,57
7410200004;KIT DE DESMANCHE;P000872;ECOLOGY COLOMBIA SAS;300000019822;#;#;Sin asignar;16/10/2019;17585;10;#;Sin asignar;#;Desmanche;0;1339310;;-19392344248,94
7410200005;LAVADO CHASIS;P000872;ECOLOGY COLOMBIA SAS;300000019818;#;#;Sin asignar;16/10/2019;17583;10;#;Sin asignar;#;Lavado Chasis;0;767226,11;;-19119742352,01
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019815;#;#;Sin asignar;16/10/2019;17581;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;1352;;-3763322783,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019817;#;#;Sin asignar;16/10/2019;17582;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;8327;;-3763314456,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019819;#;#;Sin asignar;16/10/2019;17583;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;14577;;-3763299879,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019821;#;TAMA02;Ejecución;16/10/2019;17584;10;P000872;ECOLOGY COLOMBIA SAS;#;IVA DESCONTABLE CONTRATOS DE SER;0;501353;;-3762798526,81
7495950001;IVA DESCONTABLE;P000872;ECOLOGY COLOMBIA SAS;300000019823;#;#;Sin asignar;16/10/2019;17585;10;#;Sin asignar;#;IVA DESCONTABLE CONTRATOS DE SER;0;25447;;-3762773079,81
1245050017;ALIANZAFID 10040000910 TRANSFERENCIAS SALIENTES;P000872;ECOLOGY COLOMBIA SAS;250000009601;#;#;Sin asignar;21/10/2019;11204;10;#;Sin asignar;PAGO FRAS VARIAS;PAGO FRAS VARIAS;0;;80836277,48;23766974515,37
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014471;#;#;Sin asignar;31/10/2019;FP-72144;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General;Lavado General;0;;29527035;-2805387509,38
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014472;#;#;Sin asignar;31/10/2019;FP-72145;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Lavado General 01/10/19-15/10/19;0;;1498687,88;-2806886197,26
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014474;#;#;Sin asignar;31/10/2019;FP-72147;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Lavado General 01/10/19-15/10/19;0;;490441;-2808235163,35
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014475;#;#;Sin asignar;31/10/2019;FP-72148;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 01/10/19-15/10/19;Lavado General 01/10/19-15/10/19;0;;79650,92;-2808314814,27
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014476;#;#;Sin asignar;31/10/2019;FP-72149;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado General 16/10/19-31/10/19;0;;1700787,84;-2810015602,11
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014481;#;#;Sin asignar;31/10/2019;FP-72152;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado General 16/10/19-31/10/19;0;;32356214;-2842371816,11
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014482;#;#;Sin asignar;31/10/2019;FP-72155;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado General 16/10/19-31/10/19;0;;763896,67;-2843135712,78
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014484;#;#;Sin asignar;31/10/2019;FP-72156;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado General 16/10/19-31/10/19;0;;565556,96;-2843701269,74
2205010001;CXP PROVEEDORES;P000872;ECOLOGY COLOMBIA SAS;200000014486;#;#;Sin asignar;31/10/2019;FP-72158;10;P000872;ECOLOGY COLOMBIA SAS;Lavado General 16/10/19-31/10/19;Lavado General 16/10/19-31/10/19;0;;115052,96;-2843816322,7
